orgtaxlvltop,md5sum,SMAG,rho,tops,organism,taxlevel,metrics,taxogroup,fSMAG,taxlfSMAG,SMAG_md5sum,stcount,Min,Max,Mean,Se,iteration_count,md5sum_SMAG,if.matches,if.matches_no_na,if.matches_text
6New_Choanozoa_01taxogroup_1,c436ce12741913debb176580282ce130fef465f4,TARA_SOC_28_MAG_00054,0.0281779832977764,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_SOC_28_MAG_00054rho,TARA_SOC_28_MAG_00054rhotaxogroup_1,TARA_SOC_28_MAG_00054c436ce12741913debb176580282ce130fef465f4,2,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,c436ce12741913debb176580282ce130fef465f4TARA_SOC_28_MAG_00054,,Unknown,
6New_Choanozoa_01taxogroup_1,4d89552a411b54cdc818e7b766cb1a5f8b3f3bca,TARA_ARC_108_MAG_00255,0.266264747912868,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_ARC_108_MAG_00255rho,TARA_ARC_108_MAG_00255rhotaxogroup_1,TARA_ARC_108_MAG_002554d89552a411b54cdc818e7b766cb1a5f8b3f3bca,11,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,4d89552a411b54cdc818e7b766cb1a5f8b3f3bcaTARA_ARC_108_MAG_00255,,Unknown,
6New_Choanozoa_01taxogroup_1,c436ce12741913debb176580282ce130fef465f4,TARA_SOC_28_MAG_00062,0.0402220436218117,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_SOC_28_MAG_00062rho,TARA_SOC_28_MAG_00062rhotaxogroup_1,TARA_SOC_28_MAG_00062c436ce12741913debb176580282ce130fef465f4,3,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,c436ce12741913debb176580282ce130fef465f4TARA_SOC_28_MAG_00062,,Unknown,
6New_Choanozoa_01taxogroup_1,9e0d0d4afb149cefafcb519e80f2f33ea1efe53e,TARA_ARC_108_MAG_00247,0.133592228188748,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_ARC_108_MAG_00247rho,TARA_ARC_108_MAG_00247rhotaxogroup_1,TARA_ARC_108_MAG_002479e0d0d4afb149cefafcb519e80f2f33ea1efe53e,8,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,9e0d0d4afb149cefafcb519e80f2f33ea1efe53eTARA_ARC_108_MAG_00247,,Unknown,
6New_Choanozoa_01taxogroup_1,cc33d6dda1804ff0e12da058f2dcc2785e2047f7,TARA_MED_95_MAG_00420,0.225305756977173,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_MED_95_MAG_00420rho,TARA_MED_95_MAG_00420rhotaxogroup_1,TARA_MED_95_MAG_00420cc33d6dda1804ff0e12da058f2dcc2785e2047f7,56,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,cc33d6dda1804ff0e12da058f2dcc2785e2047f7TARA_MED_95_MAG_00420,,Unknown,
6New_Choanozoa_01taxogroup_1,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,TARA_ARC_108_MAG_00250,0.142754207672533,6,New_Choanozoa_01,taxogroup_1,rho,Choanoflagellata,TARA_ARC_108_MAG_00250rho,TARA_ARC_108_MAG_00250rhotaxogroup_1,TARA_ARC_108_MAG_00250b391e1f7d9bf3bb9b712ac4547e2e147e1de6600,10,-0.00311531994587688,0.119242516285943,0.0334514332907508,0.0215940117353979,131,b391e1f7d9bf3bb9b712ac4547e2e147e1de6600TARA_ARC_108_MAG_00250,,Unknown,
6New_Choreotrichida _01taxogroup_2,45732cc6e3989e74151676597a595eb9cad420e4,TARA_AOS_82_MAG_00178,0.274223263410896,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_AOS_82_MAG_00178rho,TARA_AOS_82_MAG_00178rhotaxogroup_2,TARA_AOS_82_MAG_0017845732cc6e3989e74151676597a595eb9cad420e4,59,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,45732cc6e3989e74151676597a595eb9cad420e4TARA_AOS_82_MAG_00178,,Unknown,
6New_Choreotrichida _01taxogroup_2,0530af9c82d816b1a9f1fc059d034a92eb25e755,TARA_IOS_50_MAG_00158,0.210503564710345,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_IOS_50_MAG_00158rho,TARA_IOS_50_MAG_00158rhotaxogroup_2,TARA_IOS_50_MAG_001580530af9c82d816b1a9f1fc059d034a92eb25e755,48,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,0530af9c82d816b1a9f1fc059d034a92eb25e755TARA_IOS_50_MAG_00158,,Unknown,
6New_Choreotrichida _01taxogroup_2,924595718ba7374bcd494841f8bb59de3df7d228,TARA_SOC_28_MAG_00073,0.0838709767172215,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_SOC_28_MAG_00073rho,TARA_SOC_28_MAG_00073rhotaxogroup_2,TARA_SOC_28_MAG_00073924595718ba7374bcd494841f8bb59de3df7d228,3,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,924595718ba7374bcd494841f8bb59de3df7d228TARA_SOC_28_MAG_00073,,Unknown,
6New_Choreotrichida _01taxogroup_2,fca2c304bad5efc3546b2076b6b38412b6a8b024,TARA_ARC_108_MAG_00321,0.255235853202438,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00321rho,TARA_ARC_108_MAG_00321rhotaxogroup_2,TARA_ARC_108_MAG_00321fca2c304bad5efc3546b2076b6b38412b6a8b024,19,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,fca2c304bad5efc3546b2076b6b38412b6a8b024TARA_ARC_108_MAG_00321,,Unknown,
6New_Choreotrichida _01taxogroup_2,cd4797ab246028d40e2c39d53afd449da744726e,TARA_ARC_108_MAG_00322,0.311189411460657,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00322rho,TARA_ARC_108_MAG_00322rhotaxogroup_2,TARA_ARC_108_MAG_00322cd4797ab246028d40e2c39d53afd449da744726e,10,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,cd4797ab246028d40e2c39d53afd449da744726eTARA_ARC_108_MAG_00322,,Unknown,
6New_Choreotrichida _01taxogroup_2,e37b8f215b3e056c39de0f342f6a21a135af65d0,TARA_ARC_108_MAG_00273,0.155172080047533,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00273rho,TARA_ARC_108_MAG_00273rhotaxogroup_2,TARA_ARC_108_MAG_00273e37b8f215b3e056c39de0f342f6a21a135af65d0,3,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,e37b8f215b3e056c39de0f342f6a21a135af65d0TARA_ARC_108_MAG_00273,,Unknown,
6New_Choreotrichida _01taxogroup_2,55e4459857935a32a5c0914cd0049faecb42c923,TARA_ARC_108_MAG_00311,0.103360513451283,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00311rho,TARA_ARC_108_MAG_00311rhotaxogroup_2,TARA_ARC_108_MAG_0031155e4459857935a32a5c0914cd0049faecb42c923,2,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,55e4459857935a32a5c0914cd0049faecb42c923TARA_ARC_108_MAG_00311,,Unknown,
6New_Choreotrichida _01taxogroup_2,45732cc6e3989e74151676597a595eb9cad420e4,TARA_MED_95_MAG_00514,0.264382655355479,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_MED_95_MAG_00514rho,TARA_MED_95_MAG_00514rhotaxogroup_2,TARA_MED_95_MAG_0051445732cc6e3989e74151676597a595eb9cad420e4,40,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,45732cc6e3989e74151676597a595eb9cad420e4TARA_MED_95_MAG_00514,,Unknown,
6New_Choreotrichida _01taxogroup_2,4b2328595b156613fe778922be909afdf00470e8,TARA_SOC_28_MAG_00076,0.108160813805821,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_SOC_28_MAG_00076rho,TARA_SOC_28_MAG_00076rhotaxogroup_2,TARA_SOC_28_MAG_000764b2328595b156613fe778922be909afdf00470e8,6,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,4b2328595b156613fe778922be909afdf00470e8TARA_SOC_28_MAG_00076,,Unknown,
6New_Choreotrichida _01taxogroup_2,4ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8,TARA_ARC_108_MAG_00298,0.193099124385435,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00298rho,TARA_ARC_108_MAG_00298rhotaxogroup_2,TARA_ARC_108_MAG_002984ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8,5,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,4ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8TARA_ARC_108_MAG_00298,,Unknown,
6New_Choreotrichida _01taxogroup_2,a2aaa20a79f4275ff41a718f9aed9d46ec686925,TARA_PSE_93_MAG_00263,0.244227515357358,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_PSE_93_MAG_00263rho,TARA_PSE_93_MAG_00263rhotaxogroup_2,TARA_PSE_93_MAG_00263a2aaa20a79f4275ff41a718f9aed9d46ec686925,33,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,a2aaa20a79f4275ff41a718f9aed9d46ec686925TARA_PSE_93_MAG_00263,,Unknown,
6New_Choreotrichida _01taxogroup_2,316a18aa4c376fb5c9b7a2ae040094e997efb475,TARA_ARC_108_MAG_00277,0.223188920449048,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00277rho,TARA_ARC_108_MAG_00277rhotaxogroup_2,TARA_ARC_108_MAG_00277316a18aa4c376fb5c9b7a2ae040094e997efb475,6,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,316a18aa4c376fb5c9b7a2ae040094e997efb475TARA_ARC_108_MAG_00277,,Unknown,
6New_Choreotrichida _01taxogroup_2,316a18aa4c376fb5c9b7a2ae040094e997efb475,TARA_ARC_108_MAG_00296,0.165448793194415,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_ARC_108_MAG_00296rho,TARA_ARC_108_MAG_00296rhotaxogroup_2,TARA_ARC_108_MAG_00296316a18aa4c376fb5c9b7a2ae040094e997efb475,8,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,316a18aa4c376fb5c9b7a2ae040094e997efb475TARA_ARC_108_MAG_00296,,Unknown,
6New_Choreotrichida _01taxogroup_2,f2a232aee52dcc41a7bce04f9423e275967b0f9c,TARA_MED_95_MAG_00516,0.11316799481775,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_MED_95_MAG_00516rho,TARA_MED_95_MAG_00516rhotaxogroup_2,TARA_MED_95_MAG_00516f2a232aee52dcc41a7bce04f9423e275967b0f9c,20,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,f2a232aee52dcc41a7bce04f9423e275967b0f9cTARA_MED_95_MAG_00516,,Unknown,
6New_Choreotrichida _01taxogroup_2,924595718ba7374bcd494841f8bb59de3df7d228,TARA_SOC_28_MAG_00080,0.0858492315684833,6,New_Choreotrichida _01,taxogroup_2,rho,Spirotrichea,TARA_SOC_28_MAG_00080rho,TARA_SOC_28_MAG_00080rhotaxogroup_2,TARA_SOC_28_MAG_00080924595718ba7374bcd494841f8bb59de3df7d228,3,0.0260822496333212,0.236823818182528,0.109449556950221,0.0287647708714606,131,924595718ba7374bcd494841f8bb59de3df7d228TARA_SOC_28_MAG_00080,,Unknown,
6New_Choreotrichida _01taxogroup_middle,45732cc6e3989e74151676597a595eb9cad420e4,TARA_AOS_82_MAG_00178,0.274223263410896,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_AOS_82_MAG_00178rho,TARA_AOS_82_MAG_00178rhotaxogroup_middle,TARA_AOS_82_MAG_0017845732cc6e3989e74151676597a595eb9cad420e4,59,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,45732cc6e3989e74151676597a595eb9cad420e4TARA_AOS_82_MAG_00178,,Unknown,
6New_Choreotrichida _01taxogroup_middle,0530af9c82d816b1a9f1fc059d034a92eb25e755,TARA_IOS_50_MAG_00158,0.210503564710345,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_IOS_50_MAG_00158rho,TARA_IOS_50_MAG_00158rhotaxogroup_middle,TARA_IOS_50_MAG_001580530af9c82d816b1a9f1fc059d034a92eb25e755,48,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,0530af9c82d816b1a9f1fc059d034a92eb25e755TARA_IOS_50_MAG_00158,,Unknown,
6New_Choreotrichida _01taxogroup_middle,e37b8f215b3e056c39de0f342f6a21a135af65d0,TARA_SOC_28_MAG_00073,0.0590342242980381,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_SOC_28_MAG_00073rho,TARA_SOC_28_MAG_00073rhotaxogroup_middle,TARA_SOC_28_MAG_00073e37b8f215b3e056c39de0f342f6a21a135af65d0,2,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,e37b8f215b3e056c39de0f342f6a21a135af65d0TARA_SOC_28_MAG_00073,,Unknown,
6New_Choreotrichida _01taxogroup_middle,fca2c304bad5efc3546b2076b6b38412b6a8b024,TARA_ARC_108_MAG_00321,0.255235853202438,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00321rho,TARA_ARC_108_MAG_00321rhotaxogroup_middle,TARA_ARC_108_MAG_00321fca2c304bad5efc3546b2076b6b38412b6a8b024,19,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,fca2c304bad5efc3546b2076b6b38412b6a8b024TARA_ARC_108_MAG_00321,,Unknown,
6New_Choreotrichida _01taxogroup_middle,e8d6646a2f61510e9ce66042d1d6ace2f0053848,TARA_ARC_108_MAG_00322,0.303228896452825,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00322rho,TARA_ARC_108_MAG_00322rhotaxogroup_middle,TARA_ARC_108_MAG_00322e8d6646a2f61510e9ce66042d1d6ace2f0053848,7,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,e8d6646a2f61510e9ce66042d1d6ace2f0053848TARA_ARC_108_MAG_00322,,Unknown,
6New_Choreotrichida _01taxogroup_middle,316a18aa4c376fb5c9b7a2ae040094e997efb475,TARA_ARC_108_MAG_00273,0.154572500031069,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00273rho,TARA_ARC_108_MAG_00273rhotaxogroup_middle,TARA_ARC_108_MAG_00273316a18aa4c376fb5c9b7a2ae040094e997efb475,5,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,316a18aa4c376fb5c9b7a2ae040094e997efb475TARA_ARC_108_MAG_00273,,Unknown,
6New_Choreotrichida _01taxogroup_middle,55e4459857935a32a5c0914cd0049faecb42c923,TARA_ARC_108_MAG_00311,0.103360513451283,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00311rho,TARA_ARC_108_MAG_00311rhotaxogroup_middle,TARA_ARC_108_MAG_0031155e4459857935a32a5c0914cd0049faecb42c923,2,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,55e4459857935a32a5c0914cd0049faecb42c923TARA_ARC_108_MAG_00311,,Unknown,
6New_Choreotrichida _01taxogroup_middle,45732cc6e3989e74151676597a595eb9cad420e4,TARA_MED_95_MAG_00514,0.264382655355479,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_MED_95_MAG_00514rho,TARA_MED_95_MAG_00514rhotaxogroup_middle,TARA_MED_95_MAG_0051445732cc6e3989e74151676597a595eb9cad420e4,40,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,45732cc6e3989e74151676597a595eb9cad420e4TARA_MED_95_MAG_00514,,Unknown,
6New_Choreotrichida _01taxogroup_middle,924595718ba7374bcd494841f8bb59de3df7d228,TARA_SOC_28_MAG_00076,0.0573254067766402,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_SOC_28_MAG_00076rho,TARA_SOC_28_MAG_00076rhotaxogroup_middle,TARA_SOC_28_MAG_00076924595718ba7374bcd494841f8bb59de3df7d228,5,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,924595718ba7374bcd494841f8bb59de3df7d228TARA_SOC_28_MAG_00076,,Unknown,
6New_Choreotrichida _01taxogroup_middle,4ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8,TARA_ARC_108_MAG_00298,0.193099124385435,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00298rho,TARA_ARC_108_MAG_00298rhotaxogroup_middle,TARA_ARC_108_MAG_002984ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8,5,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,4ef0cca54f0ed94358e15650d7c8d27c1f9cd0b8TARA_ARC_108_MAG_00298,,Unknown,
6New_Choreotrichida _01taxogroup_middle,a2aaa20a79f4275ff41a718f9aed9d46ec686925,TARA_PSE_93_MAG_00263,0.244227515357358,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_PSE_93_MAG_00263rho,TARA_PSE_93_MAG_00263rhotaxogroup_middle,TARA_PSE_93_MAG_00263a2aaa20a79f4275ff41a718f9aed9d46ec686925,33,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,a2aaa20a79f4275ff41a718f9aed9d46ec686925TARA_PSE_93_MAG_00263,,Unknown,
6New_Choreotrichida _01taxogroup_middle,cd4797ab246028d40e2c39d53afd449da744726e,TARA_ARC_108_MAG_00277,0.206046709510129,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00277rho,TARA_ARC_108_MAG_00277rhotaxogroup_middle,TARA_ARC_108_MAG_00277cd4797ab246028d40e2c39d53afd449da744726e,6,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,cd4797ab246028d40e2c39d53afd449da744726eTARA_ARC_108_MAG_00277,,Unknown,
6New_Choreotrichida _01taxogroup_middle,cd4797ab246028d40e2c39d53afd449da744726e,TARA_ARC_108_MAG_00296,0.143699678594088,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_ARC_108_MAG_00296rho,TARA_ARC_108_MAG_00296rhotaxogroup_middle,TARA_ARC_108_MAG_00296cd4797ab246028d40e2c39d53afd449da744726e,9,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,cd4797ab246028d40e2c39d53afd449da744726eTARA_ARC_108_MAG_00296,,Unknown,
6New_Choreotrichida _01taxogroup_middle,f2a232aee52dcc41a7bce04f9423e275967b0f9c,TARA_MED_95_MAG_00516,0.11316799481775,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_MED_95_MAG_00516rho,TARA_MED_95_MAG_00516rhotaxogroup_middle,TARA_MED_95_MAG_00516f2a232aee52dcc41a7bce04f9423e275967b0f9c,20,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,f2a232aee52dcc41a7bce04f9423e275967b0f9cTARA_MED_95_MAG_00516,,Unknown,
6New_Choreotrichida _01taxogroup_middle,e37b8f215b3e056c39de0f342f6a21a135af65d0,TARA_SOC_28_MAG_00080,0.0603250807889645,6,New_Choreotrichida _01,taxogroup_middle,rho,Oligotrichia,TARA_SOC_28_MAG_00080rho,TARA_SOC_28_MAG_00080rhotaxogroup_middle,TARA_SOC_28_MAG_00080e37b8f215b3e056c39de0f342f6a21a135af65d0,2,0.0191198067671595,0.215188135210296,0.101638509295699,0.0282067731567053,131,e37b8f215b3e056c39de0f342f6a21a135af65d0TARA_SOC_28_MAG_00080,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,b545f07301f1454150ca92d30eef86b630b8cd62,TARA_ARC_108_MAG_00246,0.20300077964543,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_ARC_108_MAG_00246rho,TARA_ARC_108_MAG_00246rhotaxogroup_2,TARA_ARC_108_MAG_00246b545f07301f1454150ca92d30eef86b630b8cd62,13,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,b545f07301f1454150ca92d30eef86b630b8cd62TARA_ARC_108_MAG_00246,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,37e9cf887a16e1bc213ae1daca592dd2968fac08,TARA_AON_82_MAG_00278,0.200376298381529,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AON_82_MAG_00278rho,TARA_AON_82_MAG_00278rhotaxogroup_2,TARA_AON_82_MAG_0027837e9cf887a16e1bc213ae1daca592dd2968fac08,11,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,37e9cf887a16e1bc213ae1daca592dd2968fac08TARA_AON_82_MAG_00278,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,b5ff84a80b237bb6aa7a730d7d31c549609990c1,TARA_AON_82_MAG_00283,0.310385667969666,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AON_82_MAG_00283rho,TARA_AON_82_MAG_00283rhotaxogroup_2,TARA_AON_82_MAG_00283b5ff84a80b237bb6aa7a730d7d31c549609990c1,16,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,b5ff84a80b237bb6aa7a730d7d31c549609990c1TARA_AON_82_MAG_00283,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,2aa5edd273b74f0a8b54d8f20ee25bdc6de38b14,TARA_ARC_108_MAG_00259,0.27854052780851,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_ARC_108_MAG_00259rho,TARA_ARC_108_MAG_00259rhotaxogroup_2,TARA_ARC_108_MAG_002592aa5edd273b74f0a8b54d8f20ee25bdc6de38b14,9,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,2aa5edd273b74f0a8b54d8f20ee25bdc6de38b14TARA_ARC_108_MAG_00259,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,6a0d0341609083b8d6cf2ea9fe20f5635c57e402,TARA_AOS_82_MAG_00140,0.146955641020758,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AOS_82_MAG_00140rho,TARA_AOS_82_MAG_00140rhotaxogroup_2,TARA_AOS_82_MAG_001406a0d0341609083b8d6cf2ea9fe20f5635c57e402,14,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,6a0d0341609083b8d6cf2ea9fe20f5635c57e402TARA_AOS_82_MAG_00140,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,TARA_ARC_108_MAG_00289,0.154251845319445,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_ARC_108_MAG_00289rho,TARA_ARC_108_MAG_00289rhotaxogroup_2,TARA_ARC_108_MAG_002891f2ddf8cbb8f8297f5ae420028bb50c89b8cf195,6,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,1f2ddf8cbb8f8297f5ae420028bb50c89b8cf195TARA_ARC_108_MAG_00289,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,75e83353a60bbcb860f4719cefbb507b0610fbcc,TARA_AON_82_MAG_00354,0.416272800470334,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AON_82_MAG_00354rho,TARA_AON_82_MAG_00354rhotaxogroup_2,TARA_AON_82_MAG_0035475e83353a60bbcb860f4719cefbb507b0610fbcc,23,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,75e83353a60bbcb860f4719cefbb507b0610fbccTARA_AON_82_MAG_00354,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,a9a8aa974854c53e1bbf0337e2078b71ec8fc9cf,TARA_AON_82_MAG_00356,0.435917910389241,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AON_82_MAG_00356rho,TARA_AON_82_MAG_00356rhotaxogroup_2,TARA_AON_82_MAG_00356a9a8aa974854c53e1bbf0337e2078b71ec8fc9cf,25,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,a9a8aa974854c53e1bbf0337e2078b71ec8fc9cfTARA_AON_82_MAG_00356,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,8a0e8f949f46ecf3585aab722b07b0fde3cf7b32,TARA_MED_95_MAG_00469,0.351273596288192,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_MED_95_MAG_00469rho,TARA_MED_95_MAG_00469rhotaxogroup_2,TARA_MED_95_MAG_004698a0e8f949f46ecf3585aab722b07b0fde3cf7b32,19,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,8a0e8f949f46ecf3585aab722b07b0fde3cf7b32TARA_MED_95_MAG_00469,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,39fa3a654e71aadaff0feeea86455445b1148b08,TARA_AON_82_MAG_00341,0.42711662574061,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AON_82_MAG_00341rho,TARA_AON_82_MAG_00341rhotaxogroup_2,TARA_AON_82_MAG_0034139fa3a654e71aadaff0feeea86455445b1148b08,36,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,39fa3a654e71aadaff0feeea86455445b1148b08TARA_AON_82_MAG_00341,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,465f843583eff0a3c3ddd6a852f63b634119341d,TARA_AOS_82_MAG_00141,0.173638412403467,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_AOS_82_MAG_00141rho,TARA_AOS_82_MAG_00141rhotaxogroup_2,TARA_AOS_82_MAG_00141465f843583eff0a3c3ddd6a852f63b634119341d,13,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,465f843583eff0a3c3ddd6a852f63b634119341dTARA_AOS_82_MAG_00141,,Unknown,
6New_Chrysochromulinaceae_01taxogroup_2,3980bd2c047797339eb8f869076133cc95f92c9b,TARA_MED_95_MAG_00458,0.543747036368905,6,New_Chrysochromulinaceae_01,taxogroup_2,rho,Prymnesiophyceae,TARA_MED_95_MAG_00458rho,TARA_MED_95_MAG_00458rhotaxogroup_2,TARA_MED_95_MAG_004583980bd2c047797339eb8f869076133cc95f92c9b,77,0.0117535210555756,0.252954975464801,0.106280594351107,0.0276296686176882,131,3980bd2c047797339eb8f869076133cc95f92c9bTARA_MED_95_MAG_00458,,Unknown,
