organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count
Pelagococcus,taxogroup_middle,0.405099263409248,0.757203290167371,0.529094026936275,0.0550875485412687,2,vlr,131
Pelagococcus,taxogroup_middle,0.394437541853287,0.612924376658291,0.494939157678089,0.0438247628008247,3,vlr,131
Pelagococcus,taxogroup_middle,0.383417481344357,0.592834015197858,0.469457382772907,0.0370164076044994,4,vlr,131
Pelagococcus,taxogroup_middle,0.376678774977016,0.570355082753823,0.451093750624753,0.0339872430645233,5,vlr,131
Pelagococcus,taxogroup_middle,0.357972506549877,0.533328765605169,0.437099656626127,0.0326869364806958,6,vlr,131
Pelagococcus,taxogroup_middle,0.353894018681546,0.510451586616687,0.42177452628746,0.0303942872557856,7,vlr,131
Pelagococcus,taxogroup_middle,0.346467824843428,0.498840456243454,0.40750853897834,0.0280279647522936,8,vlr,131
Pelagococcus,taxogroup_middle,0.330319537691033,0.470517151635646,0.394654535373054,0.0267556337502344,9,vlr,131
Phaeocystis,genus,0.205988024091858,3.88919346356622,1.52270035715086,0.889258321011418,1,vlr,131
Phaeocystis,genus,0.179326413102987,3.67829110469054,1.44377638932287,0.887404036530364,2,vlr,131
Phaeocystis,genus,0.172538571660421,3.58255307566017,1.40366664608164,0.882078928150153,3,vlr,131
Phaeocystis,genus,0.134321149554193,3.52879910756824,1.36884901911303,0.880046009894078,4,vlr,131
Phaeocystis,genus,0.102851159875827,3.48373447564889,1.33940362708244,0.877867831349639,5,vlr,131
Phaeocystis,genus,0.10246389348929,3.4237063984314,1.30842821291258,0.877425733592088,6,vlr,131
Phaeocystis,genus,0.0735794131401077,3.3726299351084,1.27519603207523,0.87516346835671,7,vlr,131
Phaeocystis,taxogroup_middle,0.294641694137462,3.98204725123665,1.58541839814651,0.892058853270332,1,vlr,131
Phaeocystis,taxogroup_middle,0.154996100320443,3.46432160677063,1.36653193465043,0.880388525161029,10,vlr,131
Phaeocystis,taxogroup_middle,0.265198783474284,3.74711755544983,1.52128986957859,0.888252142129698,2,vlr,131
Phaeocystis,taxogroup_middle,0.243390053559084,3.72891107478631,1.4849897740003,0.886769705099512,3,vlr,131
Phaeocystis,taxogroup_middle,0.207865660702157,3.64043187648895,1.4571536159689,0.885676965178092,4,vlr,131
Phaeocystis,taxogroup_middle,0.205988024091858,3.59402125851801,1.43558192747379,0.883835913600274,5,vlr,131
Phaeocystis,taxogroup_middle,0.198526803768225,3.53406199493357,1.41890919072728,0.883332226230311,6,vlr,131
Phaeocystis,taxogroup_middle,0.184058976161344,3.51801496497556,1.40381226346722,0.882753773561247,7,vlr,131
Phaeocystis,taxogroup_middle,0.18252365557712,3.50113337994658,1.39044536776756,0.881806427189971,8,vlr,131
Phaeocystis,taxogroup_middle,0.171362607096675,3.49914140522251,1.37794328147017,0.880911192303229,9,vlr,131
Picochlorum,taxogroup_middle,0.186065490451788,0.638285739918304,0.3565384778984,0.0819445523484098,1,vlr,131
Picochlorum,taxogroup_middle,0.167299804938294,0.440899432809961,0.276669611301865,0.0559162214104258,2,vlr,131
Picochlorum,taxogroup_middle,0.154457830220567,0.372907049680731,0.23641644829942,0.0467725779304068,3,vlr,131
Picochlorum,taxogroup_middle,0.128763156511941,0.314497330867933,0.203416844837822,0.0357337302481922,4,vlr,131
Picochlorum,taxogroup_middle,0.0993926284645316,0.312849279420143,0.179316858633648,0.0335342318001034,5,vlr,131
